timestamp,T_amb_C,T_des_C,T_tank_C,peak_state,ahu_state,tes_state,case_id,valve_cmd,blower_cmd,pump_cmd,heater_cmd
2026-04-17 00:55:57,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:55:59,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:01,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:03,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:05,21.8,25.0,22.2,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:07,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:09,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:11,21.8,25.0,22.2,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:13,21.8,25.0,22.3,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 00:56:15,21.8,25.0,22.2,0,NORMAL,CHARGING,3,False,False,False,True
2026-04-17 01:08:43,21.7,25.0,49.062,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:08:49,21.8,25.0,53.312,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:08:54,21.8,25.0,55.0,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:09:00,22.7,25.0,54.0,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:09:05,25.7,25.0,53.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:11,30.2,25.0,53.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:16,32.9,25.0,53.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:22,27.8,25.0,53.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:27,26.1,25.0,53.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:33,25.3,25.0,53.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:38,24.6,25.0,53.062,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:09:44,25.7,25.0,55.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:49,31.7,25.0,57.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:09:55,34.6,25.0,57.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:00,29.5,25.0,57.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:06,27.2,25.0,57.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:27,24.8,25.0,56.937,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:10:33,26.1,25.0,58.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:38,32.8,25.0,58.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:44,35.8,25.0,58.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:49,30.3,25.0,58.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:10:55,28.1,25.0,58.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:00,26.8,25.0,58.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:06,26.2,25.0,57.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:12,25.6,25.0,57.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:17,25.1,25.0,57.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:23,24.9,25.0,57.625,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:11:28,26.6,25.0,59.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:34,34.0,25.0,59.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:39,37.1,25.0,58.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:45,31.7,25.0,58.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:50,29.2,25.0,58.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:11:56,27.7,25.0,58.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:01,26.6,25.0,58.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:07,25.9,25.0,58.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:12,25.5,25.0,58.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:18,25.4,25.0,58.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:23,25.2,25.0,58.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:29,25.1,25.0,58.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:34,24.9,25.0,57.875,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:12:40,26.6,25.0,59.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:45,34.5,25.0,59.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:51,37.4,25.0,59.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:12:56,31.6,25.0,58.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:02,29.1,25.0,58.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:07,27.6,25.0,58.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:13,26.7,25.0,58.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:19,26.1,25.0,58.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:24,26.0,25.0,58.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:30,25.7,25.0,58.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:35,25.5,25.0,58.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:41,25.4,25.0,58.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:46,25.2,25.0,58.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:52,25.2,25.0,57.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:13:57,25.1,25.0,57.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:03,24.9,25.0,57.687,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:14:08,26.7,25.0,59.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:14,34.6,25.0,59.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:19,37.9,25.0,58.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:25,31.9,25.0,58.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:30,29.4,25.0,58.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:36,27.8,25.0,58.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:41,27.0,25.0,58.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:47,26.7,25.0,58.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:52,26.2,25.0,58.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:14:58,26.1,25.0,58.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:04,25.8,25.0,57.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:09,25.5,25.0,57.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:15,25.5,25.0,57.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:20,25.3,25.0,57.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:26,25.0,25.0,57.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:31,25.0,25.0,57.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:37,24.9,25.0,57.187,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:15:42,27.0,25.0,58.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:48,35.1,25.0,59.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:53,38.1,25.0,58.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:15:59,31.9,25.0,58.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:04,29.2,25.0,58.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:10,27.9,25.0,58.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:15,27.2,25.0,58.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:21,26.6,25.0,58.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:26,26.4,25.0,58.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:32,26.1,25.0,58.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:37,25.9,25.0,57.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:43,29.1,25.0,57.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:48,28.9,25.0,57.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:54,27.0,25.0,57.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:16:59,26.1,25.0,57.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:05,26.0,25.0,57.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:10,25.8,25.0,57.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:16,25.4,25.0,57.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:22,25.1,25.0,56.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:27,25.0,25.0,56.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:33,24.9,25.0,56.75,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:17:38,27.0,25.0,56.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:44,35.0,25.0,58.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:49,37.8,25.0,58.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:17:55,33.7,25.0,58.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:00,30.4,25.0,58.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:06,28.2,25.0,58.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:11,27.2,25.0,58.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:17,26.8,25.0,57.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:22,26.5,25.0,57.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:28,26.2,25.0,57.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:33,25.9,25.0,57.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:39,25.7,25.0,57.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:44,25.6,25.0,57.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:50,25.5,25.0,57.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:18:55,25.3,25.0,56.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:01,25.3,25.0,56.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:06,25.4,25.0,56.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:12,25.3,25.0,56.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:17,25.4,25.0,56.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:23,25.2,25.0,56.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:28,25.2,25.0,56.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:34,25.1,25.0,56.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:40,25.1,25.0,56.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:45,24.9,25.0,56.062,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:19:51,27.0,25.0,57.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:19:56,34.5,25.0,58.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:02,37.1,25.0,58.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:07,31.6,25.0,57.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:13,29.1,25.0,57.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:18,27.8,25.0,57.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:24,27.4,25.0,57.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:29,26.5,25.0,57.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:35,26.3,25.0,57.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:45,25.8,25.0,57.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:50,25.7,25.0,57.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:20:56,25.6,25.0,57.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:01,25.7,25.0,56.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:07,25.5,25.0,56.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:12,25.5,25.0,56.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:18,25.2,25.0,56.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:23,25.6,25.0,56.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:29,25.6,25.0,56.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:34,25.6,25.0,56.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:40,25.5,25.0,56.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:45,25.5,25.0,55.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:51,25.5,25.0,55.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:21:56,25.2,25.0,55.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:02,25.2,25.0,55.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:07,25.2,25.0,55.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:13,25.1,25.0,55.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:19,25.1,25.0,55.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:24,25.2,25.0,55.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:30,25.0,25.0,55.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:35,25.3,25.0,55.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:41,25.1,25.0,55.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:46,25.3,25.0,55.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:52,25.0,25.0,55.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:22:57,24.9,25.0,54.937,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:23:03,27.0,25.0,56.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:08,33.7,25.0,57.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:14,35.9,25.0,57.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:19,31.2,25.0,57.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:25,29.2,25.0,57.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:30,27.9,25.0,57.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:36,27.1,25.0,57.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:41,26.7,25.0,56.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:47,26.2,25.0,56.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:52,26.0,25.0,56.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:23:58,25.7,25.0,56.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:03,25.8,25.0,56.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:09,25.7,25.0,56.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:15,25.5,25.0,56.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:20,25.5,25.0,56.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:26,25.3,25.0,55.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:31,25.3,25.0,55.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:37,25.6,25.0,55.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:42,25.3,25.0,55.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:48,25.3,25.0,55.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:53,25.2,25.0,55.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:24:59,25.2,25.0,55.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:04,25.5,25.0,55.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:10,25.4,25.0,55.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:15,25.5,25.0,55.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:21,25.3,25.0,55.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:26,25.3,25.0,55.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:32,25.2,25.0,54.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:37,25.1,25.0,54.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:43,25.1,25.0,54.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:48,24.9,25.0,54.625,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 01:25:54,26.6,25.0,56.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:25:59,33.1,25.0,57.312,1,IDLE,IDLE,5,False,False,False,False
01:47:58,23.8,29.5,28.937,40.125,43.75,VENT
01:48:04,24.5,30.187,29.0,37.625,47.187,VENT
01:48:10,27.3,32.5,28.875,34.75,50.25,IDLE
01:54:21,24.0,48.375,VENT
01:54:26,24.7,50.875,VENT
01:54:32,27.4,52.562,IDLE
2026-04-17 01:58:02,24.1,22.0,49.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:08,24.0,22.0,49.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:13,24.1,22.0,49.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:19,24.0,22.0,49.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:24,24.1,22.0,49.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:30,24.2,22.0,49.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:36,24.0,22.0,49.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:41,24.0,22.0,49.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:47,24.1,22.0,49.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:52,24.1,22.0,49.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:58:58,24.1,22.0,49.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:03,24.0,22.0,49.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:09,24.0,22.0,49.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:14,24.0,22.0,49.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:20,24.1,22.0,49.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:25,24.1,22.0,49.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:31,24.1,22.0,49.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:36,24.1,22.0,49.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:42,24.1,22.0,49.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:47,24.1,22.0,49.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:51,24.1,22.0,49.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:54,24.1,22.0,48.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 01:59:58,24.1,22.0,48.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:02,24.0,22.0,48.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:05,24.0,22.0,48.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:09,24.0,22.0,48.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:12,24.0,22.0,48.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:16,24.1,22.0,48.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:19,24.2,22.5,48.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:23,24.1,23.0,48.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:26,24.1,23.5,48.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:30,24.1,24.0,48.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:33,24.0,24.5,48.75,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:00:37,24.0,25.0,49.062,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:00:40,26.0,25.0,52.062,1,IDLE,IDLE,5,False,True,False,False
2026-04-17 02:00:44,27.9,25.0,52.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:00:47,29.1,25.0,52.187,1,IDLE,IDLE,5,False,True,False,False
2026-04-17 02:00:51,29.5,25.0,52.062,1,IDLE,IDLE,5,False,True,False,False
2026-04-17 02:01:37,25.0,22.0,51.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:01:43,24.8,22.0,51.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:01:48,24.9,22.0,51.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:01:54,25.0,22.0,51.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:00,24.7,22.0,51.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:05,24.5,22.0,50.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:11,24.5,22.0,50.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:16,24.5,22.0,50.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:22,24.4,22.0,50.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:27,24.4,22.0,50.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:33,24.4,22.0,50.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:38,24.4,22.0,50.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:44,24.4,22.0,50.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:49,24.3,22.0,50.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:02:55,24.2,22.0,50.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:01,24.4,22.0,50.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:06,24.3,22.0,50.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:12,24.3,22.0,50.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:18,24.2,22.0,49.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:23,24.2,22.0,49.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:29,24.2,22.0,49.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:34,24.3,22.0,49.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:40,24.3,22.0,49.75,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:45,24.2,22.0,49.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:50,24.2,22.0,49.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:54,24.2,22.0,49.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:03:59,24.2,22.0,49.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:03,24.3,22.5,49.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:07,24.2,23.0,49.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:10,24.2,23.0,49.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:16,24.3,23.0,49.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:20,24.2,23.5,49.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:24,24.3,24.0,49.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:27,24.3,24.0,49.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:33,24.2,24.0,49.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:37,24.1,24.5,49.312,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:04:41,24.1,24.5,49.562,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:04:46,27.0,24.5,52.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:52,29.3,24.5,52.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:04:57,30.6,24.5,51.812,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:03,27.9,24.5,51.687,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:08,26.2,24.5,51.625,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:14,25.7,24.5,51.562,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:20,25.4,24.5,51.5,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:25,25.2,24.5,51.437,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:31,25.2,24.5,51.312,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:36,25.2,24.5,51.25,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:42,25.1,24.5,51.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:47,24.7,24.5,51.062,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:53,24.7,24.5,50.937,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:05:58,24.7,24.5,50.875,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:06:02,24.7,25.0,50.812,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:06:06,24.7,25.0,50.937,1,VENT,DISCHARGE,1,True,True,True,False
2026-04-17 02:06:11,28.5,25.0,53.187,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:06:17,32.2,25.0,52.375,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:06:22,33.8,25.0,52.125,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:06:28,29.9,25.0,52.0,1,IDLE,IDLE,5,False,False,False,False
2026-04-17 02:06:32,28.3,25.5,51.937,1,IDLE,IDLE,5,False,False,False,False
